step,timestamp,asset,timeframe,split,episode_id,run_id,seed,bar_index,price,action_raw,position,reward,gross_return,net_return,equity,pnl,commission_paid,slippage_paid,trade_cost,trades
107,2017-10-15 20:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,107,337.96,0.17238378524780273,1.0,0.0007599999999998544,0.0007565629345880212,0.0007565629345880212,10053.029999999997,7.599999999998545,0.0,,0.0,12
108,2017-10-16 00:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,108,342.86,0.17504596710205078,1.0,0.0004900000000001455,0.00048741523699834347,0.00048741523699834347,10057.929999999998,4.900000000001455,0.0,,0.0,12
109,2017-10-16 04:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,109,339.99,0.1914660930633545,1.0,-0.00028700000000008005,-0.000285346984916459,-0.000285346984916459,10055.059999999998,-2.8700000000008004,0.0,,0.0,12
110,2017-10-16 08:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,110,340.99,0.19677841663360596,1.0,0.0001,9.945241500299354e-05,9.945241500299354e-05,10056.059999999998,1.0,0.0,,0.0,12
111,2017-10-16 12:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,111,338.96,0.19508767127990723,1.0,-0.0002030000000000655,-0.00020186832616359243,-0.00020186832616359243,10054.029999999997,-2.030000000000655,0.0,,0.0,12
112,2017-10-16 16:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,112,334.31,0.11786055564880371,1.0,-0.0004649999999999636,-0.0004625011065214285,-0.0004625011065214285,10049.379999999997,-4.649999999999636,0.0,,0.0,12
113,2017-10-16 20:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,113,335.19,0.09114909172058105,1.0,8.800000000010186e-05,8.75675912345855e-05,8.75675912345855e-05,10050.259999999998,0.8800000000010186,0.0,,0.0,12
114,2017-10-17 00:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,114,327.02,0.02190375328063965,1.0,-0.0008170000000000073,-0.0008129142927645727,-0.0008129142927645727,10042.089999999998,-8.170000000000073,0.0,,0.0,12
115,2017-10-17 04:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,115,326.73,-0.03678375482559204,1.0,-2.9000000000087312e-05,-2.8878450601505578e-05,-2.8878450601505578e-05,10041.799999999997,-0.2900000000008731,0.0,,0.0,12
116,2017-10-17 08:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,116,323.35,-0.056242525577545166,-1.0,0.0003539999999999054,0.0003525264394828671,0.0003525264394828671,10045.339999999997,3.539999999999054,0.0,,0.0,13
117,2017-10-17 12:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,117,322.29,-0.014232814311981201,-1.0,0.00010599999999994907,0.000105521565223227,0.000105521565223227,10046.399999999996,1.0599999999994907,0.0,,0.0,13
118,2017-10-17 16:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,118,322.88,-0.018866240978240967,-1.0,-5.899999999983265e-05,-5.8727504379511744e-05,-5.8727504379511744e-05,10045.809999999998,-0.5899999999983265,0.0,,0.0,13
119,2017-10-17 20:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,119,315.19,-0.0207442045211792,-1.0,0.0007689999999998691,0.0007654932753056938,0.0007654932753056938,10053.499999999996,7.68999999999869,0.0,,0.0,13
120,2017-10-18 00:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,120,305.51,0.04922330379486084,-1.0,0.0009680000000000291,0.0009628487591386378,0.0009628487591386378,10063.179999999997,9.680000000000291,0.0,,0.0,13
121,2017-10-18 04:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,121,302.7,-0.05226999521255493,1.0,-0.0003789999999999054,-0.0003766205116075689,-0.0003766205116075689,10059.389999999998,-3.789999999999054,0.0,,0.0,14
122,2017-10-18 08:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,122,297.25,0.013165712356567383,-1.0,6.999999999970896e-06,6.958672444324057e-06,6.958672444324057e-06,10059.459999999997,0.06999999999970896,0.0,,0.0,15
123,2017-10-18 12:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,123,306.4,-0.06163209676742554,1.0,0.0012429999999998473,0.0012356528084010946,0.0012356528084010946,10071.889999999996,12.429999999998472,0.0,,0.0,16
124,2017-10-18 16:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,124,303.04,-0.044273316860198975,-1.0,7.600000000002182e-05,7.545753577533299e-05,7.545753577533299e-05,10072.649999999996,0.7600000000002183,0.0,,0.0,17
125,2017-10-18 20:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,125,309.7,0.01239323616027832,-1.0,-0.0006659999999999854,-0.0006611964080951743,-0.0006611964080951743,10065.989999999996,-6.6599999999998545,0.0,,0.0,17
126,2017-10-19 00:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,126,311.03,0.00587618350982666,1.0,-0.00023099999999994907,-0.00022948562436476605,-0.00022948562436476605,10063.679999999997,-2.3099999999994907,0.0,,0.0,18
127,2017-10-19 04:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,127,305.01,-0.003973841667175293,1.0,-0.0006020000000000437,-0.0005981907214856234,-0.0005981907214856234,10057.659999999996,-6.020000000000437,0.0,,0.0,18
128,2017-10-19 08:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,128,307.01,-0.04979836940765381,-1.0,-0.00019799999999995635,-0.0001968648771184912,-0.0001968648771184912,10055.679999999997,-1.9799999999995634,0.0,,0.0,19
129,2017-10-19 12:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,129,305.65,-0.07853567600250244,-1.0,0.00013600000000005822,0.00013524694501024123,0.00013524694501024123,10057.039999999997,1.360000000000582,0.0,,0.0,19
130,2017-10-19 16:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,130,306.02,-0.1023210883140564,-1.0,-3.700000000008003e-05,-3.679014899023972e-05,-3.679014899023972e-05,10056.669999999996,-0.37000000000080036,0.0,,0.0,19
131,2017-10-19 20:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,131,308.66,-0.08096224069595337,-1.0,-0.0002639999999999418,-0.0002625123425546845,-0.0002625123425546845,10054.029999999997,-2.639999999999418,0.0,,0.0,19
132,2017-10-20 00:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,132,307.91,-0.08606934547424316,-1.0,7.5e-05,7.459695266475237e-05,7.459695266475237e-05,10054.779999999997,0.75,0.0,,0.0,19
133,2017-10-20 04:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,133,302.37,-0.10114216804504395,-1.0,0.0005539999999999054,0.0005509817221260988,0.0005509817221260988,10060.319999999996,5.539999999999054,0.0,,0.0,19
134,2017-10-20 08:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,134,303.27,-0.020802736282348633,-1.0,-8.999999999996362e-05,-8.946037501785595e-05,-8.946037501785595e-05,10059.419999999996,-0.8999999999996362,0.0,,0.0,19
135,2017-10-20 12:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,135,305.55,0.007899761199951172,-1.0,-0.0002279999999998836,-0.00022665322652785515,-0.00022665322652785515,10057.139999999998,-2.279999999998836,0.0,,0.0,19
136,2017-10-20 16:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,136,305.02,0.024420738220214844,1.0,-0.0001389999999999418,-0.0001382102665369497,-0.0001382102665369497,10055.749999999998,-1.389999999999418,0.0,,0.0,20
137,2017-10-20 20:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,137,304.51,0.02406156063079834,1.0,-5.1000000000021826e-05,-5.0717251323891144e-05,-5.0717251323891144e-05,10055.239999999998,-0.5100000000002183,0.0,,0.0,20
138,2017-10-21 00:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,138,299.95,0.003853321075439453,1.0,-0.00045599999999994907,-0.00045349489420436423,-0.00045349489420436423,10050.679999999998,-4.559999999999491,0.0,,0.0,20
139,2017-10-21 04:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,139,297.95,0.009823203086853027,1.0,-0.0002,-0.00019899151102213984,-0.00019899151102213984,10048.679999999998,-2.0,0.0,,0.0,20
140,2017-10-21 08:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,140,295.48,0.011167764663696289,1.0,-0.00024700000000011643,-0.00024580342890819136,-0.00024580342890819136,10046.209999999997,-2.470000000001164,0.0,,0.0,20
141,2017-10-21 12:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,141,291.12,0.07230007648468018,1.0,-0.0004359999999998763,-0.0004339945113628686,-0.0004339945113628686,10041.849999999999,-4.359999999998763,0.0,,0.0,20
142,2017-10-21 16:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,142,296.34,0.12367212772369385,1.0,0.0005219999999999345,0.0005198245343237895,0.0005198245343237895,10047.069999999998,5.219999999999345,0.0,,0.0,20
143,2017-10-21 20:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,143,298.94,0.11037516593933105,1.0,0.0002600000000000364,0.0002587819135330364,0.0002587819135330364,10049.669999999998,2.600000000000364,0.0,,0.0,20
144,2017-10-22 00:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,144,302.3,0.0877225399017334,1.0,0.00033599999999987633,0.00033433933651540437,0.00033433933651540437,10053.029999999997,3.359999999998763,0.0,,0.0,20
145,2017-10-22 04:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,145,295.98,0.05244123935699463,1.0,-0.0006319999999999709,-0.0006286661832303008,-0.0006286661832303008,10046.709999999997,-6.319999999999709,0.0,,0.0,20
146,2017-10-22 08:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,146,292.52,0.05928826332092285,1.0,-0.0003459999999999127,-0.00034439134801334247,-0.00034439134801334247,10043.249999999998,-3.459999999999127,0.0,,0.0,20
147,2017-10-22 12:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,147,297.53,0.04853630065917969,1.0,0.0005010000000000218,0.0004988425061608761,0.0004988425061608761,10048.259999999998,5.010000000000218,0.0,,0.0,20
148,2017-10-22 16:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,148,290.56,0.06057143211364746,1.0,-0.0006970000000001164,-0.0006936524333567369,-0.0006936524333567369,10041.289999999997,-6.970000000001164,0.0,,0.0,20
149,2017-10-22 20:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,149,293.79,0.08253765106201172,1.0,0.0003230000000001382,0.00032167181706746674,0.00032167181706746674,10044.519999999999,3.2300000000013824,0.0,,0.0,20
150,2017-10-23 00:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,150,290.26,0.06322503089904785,1.0,-0.0003530000000000655,-0.00035143540955671904,-0.00035143540955671904,10040.989999999998,-3.530000000000655,0.0,,0.0,20
151,2017-10-23 04:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,151,286.11,0.11712908744812012,1.0,-0.00041499999999996363,-0.00041330585928276364,-0.00041330585928276364,10036.839999999998,-4.149999999999636,0.0,,0.0,20
152,2017-10-23 08:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,152,286.9,0.0829932689666748,1.0,7.899999999990541e-05,7.87100322411291e-05,7.87100322411291e-05,10037.629999999997,0.7899999999990541,0.0,,0.0,20
153,2017-10-23 12:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,153,279.48,0.08806800842285156,1.0,-0.0007420000000000073,-0.0007392183214563672,-0.0007392183214563672,10030.209999999997,-7.420000000000073,0.0,,0.0,20
154,2017-10-23 16:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,154,283.39,0.15126609802246094,1.0,0.00039099999999998543,0.00038982234669063313,0.00038982234669063313,10034.119999999997,3.9099999999998545,0.0,,0.0,20
155,2017-10-23 20:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,155,281.09,0.09566318988800049,1.0,-0.00022999999999992723,-0.0002292179084961385,-0.0002292179084961385,10031.819999999998,-2.2999999999992724,0.0,,0.0,20
156,2017-10-24 00:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,156,298.44,0.13114559650421143,1.0,0.0017350000000000364,0.0017294967413690005,0.0017294967413690005,10049.169999999998,17.350000000000364,0.0,,0.0,20
157,2017-10-24 04:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,157,303.97,0.06283414363861084,1.0,0.0005529999999998836,0.0005502942034017572,0.0005502942034017572,10054.699999999997,5.529999999998836,0.0,,0.0,20
158,2017-10-24 08:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,158,308.19,0.12181651592254639,1.0,0.0004220000000001164,0.0004197042179280501,0.0004197042179280501,10058.919999999998,4.220000000001164,0.0,,0.0,20
159,2017-10-24 12:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,159,307.02,0.16438055038452148,1.0,-0.00011700000000000728,-0.00011631467394114607,-0.00011631467394114607,10057.749999999998,-1.1700000000000728,0.0,,0.0,20
160,2017-10-24 16:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,160,303.42,0.15191566944122314,1.0,-0.0003600000000000364,-0.00035793293728720286,-0.00035793293728720286,10054.149999999998,-3.600000000000364,0.0,,0.0,20
161,2017-10-24 20:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,161,297.38,0.17154812812805176,1.0,-0.0006040000000000873,-0.0006007469552374766,-0.0006007469552374766,10048.109999999997,-6.040000000000873,0.0,,0.0,20
162,2017-10-25 00:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,162,294.9,0.13729679584503174,1.0,-0.0002479999999999563,-0.00024681258465518034,-0.00024681258465518034,10045.629999999997,-2.4799999999995634,0.0,,0.0,20
163,2017-10-25 04:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,163,297.03,0.14077317714691162,1.0,0.00021300000000010186,0.00021203249572212187,0.00021203249572212187,10047.759999999998,2.1300000000010186,0.0,,0.0,20
164,2017-10-25 08:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,164,291.01,0.15045571327209473,1.0,-0.0006020000000000437,-0.0005991385144550066,-0.0005991385144550066,10041.739999999998,-6.020000000000437,0.0,,0.0,20
165,2017-10-25 12:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,165,291.72,0.14717817306518555,1.0,7.099999999991269e-05,7.070487783980934e-05,7.070487783980934e-05,10042.449999999997,0.7099999999991269,0.0,,0.0,20
166,2017-10-25 16:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,166,295.21,0.16603219509124756,1.0,0.0003489999999999782,0.0003475247574047949,0.0003475247574047949,10045.939999999997,3.4899999999997817,0.0,,0.0,20
167,2017-10-25 20:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,167,294.49,0.1600341796875,1.0,-7.199999999993452e-05,-7.167074459924561e-05,-7.167074459924561e-05,10045.219999999998,-0.7199999999993452,0.0,,0.0,20
168,2017-10-26 00:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,168,296.5,0.16839981079101562,1.0,0.00020100000000002183,0.0002000951696428967,0.0002000951696428967,10047.229999999998,2.0100000000002183,0.0,,0.0,20
169,2017-10-26 04:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,169,294.56,0.15828561782836914,1.0,-0.00019400000000005093,-0.00019308804516274733,-0.00019308804516274733,10045.289999999997,-1.9400000000005093,0.0,,0.0,20
170,2017-10-26 08:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,170,298.3,0.20351922512054443,1.0,0.0003739999999999782,0.00037231379084125824,0.00037231379084125824,10049.029999999997,3.7399999999997817,0.0,,0.0,20
171,2017-10-26 12:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,171,295.52,0.1570061445236206,1.0,-0.0002779999999998836,-0.0002766436163489249,-0.0002766436163489249,10046.249999999998,-2.779999999998836,0.0,,0.0,20
172,2017-10-26 16:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,172,292.98,0.1948486566543579,1.0,-0.0002540000000000873,-0.00025283065820588514,-0.00025283065820588514,10043.709999999997,-2.540000000000873,0.0,,0.0,20
173,2017-10-26 20:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,173,294.71,0.2338780164718628,1.0,0.00017299999999995634,0.00017224710789136324,0.00017224710789136324,10045.439999999997,1.7299999999995634,0.0,,0.0,20
174,2017-10-27 00:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,174,295.5,0.20546984672546387,1.0,7.900000000008731e-05,7.864264780844576e-05,7.864264780844576e-05,10046.229999999998,0.7900000000008731,0.0,,0.0,20
175,2017-10-27 04:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,175,296.39,0.223641037940979,1.0,8.899999999994179e-05,8.859044636639e-05,8.859044636639e-05,10047.119999999997,0.8899999999994179,0.0,,0.0,20
176,2017-10-27 08:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,176,296.79,0.20361590385437012,1.0,4.000000000014552e-05,3.981240395272031e-05,3.981240395272031e-05,10047.519999999999,0.4000000000014552,0.0,,0.0,20
177,2017-10-27 12:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,177,293.92,0.19570434093475342,1.0,-0.00028700000000008005,-0.00028564262624018673,-0.00028564262624018673,10044.649999999998,-2.8700000000008004,0.0,,0.0,20
178,2017-10-27 16:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,178,294.2,0.19683420658111572,1.0,2.8000000000065482e-05,2.7875535733017566e-05,2.7875535733017566e-05,10044.929999999998,0.28000000000065484,0.0,,0.0,20
179,2017-10-27 20:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,179,296.33,0.18157577514648438,1.0,0.00021299999999991996,0.00021204727160858264,0.00021204727160858264,10047.059999999998,2.1299999999991996,0.0,,0.0,20
180,2017-10-28 00:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,180,292.82,0.18459820747375488,1.0,-0.0003510000000000218,-0.00034935593098878864,-0.00034935593098878864,10043.549999999997,-3.5100000000002183,0.0,,0.0,20
181,2017-10-28 04:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,181,294.01,0.14659571647644043,1.0,0.00011900000000005094,0.00011848400217059801,0.00011848400217059801,10044.739999999998,1.1900000000005093,0.0,,0.0,20
182,2017-10-28 08:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,182,292.97,0.21945834159851074,1.0,-0.00010400000000008731,-0.00010353677646219548,-0.00010353677646219548,10043.699999999997,-1.0400000000008731,0.0,,0.0,20
183,2017-10-28 12:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,183,293.0,0.20217299461364746,1.0,3.0000000000654838e-06,2.9869470414941552e-06,2.9869470414941552e-06,10043.729999999998,0.030000000000654836,0.0,,0.0,20
184,2017-10-28 16:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,184,293.98,0.1553354263305664,1.0,9.799999999995634e-05,9.757331190698712e-05,9.757331190698712e-05,10044.709999999997,0.9799999999995634,0.0,,0.0,20
185,2017-10-28 20:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,185,291.87,0.12320530414581299,1.0,-0.0002109999999998763,-0.0002100608180822307,-0.0002100608180822307,10042.599999999999,-2.109999999998763,0.0,,0.0,20
186,2017-10-29 00:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,186,293.5,0.11857020854949951,1.0,0.00016299999999991996,0.0001623085655108438,0.0001623085655108438,10044.229999999998,1.6299999999991996,0.0,,0.0,20
187,2017-10-29 04:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,187,296.06,0.05639779567718506,1.0,0.0002559999999999491,0.00025487269805644545,0.00025487269805644545,10046.789999999997,2.5599999999994907,0.0,,0.0,20
188,2017-10-29 08:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,188,304.59,0.0255734920501709,1.0,0.0008530000000000655,0.000849027400791761,0.000849027400791761,10055.319999999998,8.530000000000655,0.0,,0.0,20
189,2017-10-29 12:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,189,308.11,0.01839613914489746,1.0,0.00035200000000004363,0.0003500634490001748,0.0003500634490001748,10058.839999999998,3.5200000000004366,0.0,,0.0,20
190,2017-10-29 16:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,190,305.04,0.050041913986206055,1.0,-0.00030699999999997087,-0.00030520417861301197,-0.00030520417861301197,10055.769999999999,-3.069999999999709,0.0,,0.0,20
191,2017-10-29 20:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,191,305.0,0.11237156391143799,1.0,-4.000000000087311e-06,-3.9778157218067955e-06,-3.9778157218067955e-06,10055.729999999998,-0.040000000000873115,0.0,,0.0,20
192,2017-10-30 00:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,192,308.53,0.14083409309387207,1.0,0.0003530000000000655,0.000351043633828738,0.000351043633828738,10059.259999999998,3.530000000000655,0.0,,0.0,20
193,2017-10-30 04:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,193,308.34,0.1319371461868286,1.0,-1.900000000005093e-05,-1.888806930137101e-05,-1.888806930137101e-05,10059.069999999998,-0.19000000000050932,0.0,,0.0,20
194,2017-10-30 08:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,194,307.62,0.15273058414459229,1.0,-7.199999999993452e-05,-7.157719351782474e-05,-7.157719351782474e-05,10058.349999999999,-0.7199999999993452,0.0,,0.0,20
195,2017-10-30 12:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,195,306.62,0.10099267959594727,1.0,-0.0001,-9.94198849711931e-05,-9.94198849711931e-05,10057.349999999999,-1.0,0.0,,0.0,20
196,2017-10-30 16:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,196,305.03,0.11743748188018799,1.0,-0.00015900000000001454,-0.0001580933347253646,-0.0001580933347253646,10055.759999999998,-1.5900000000001455,0.0,,0.0,20
197,2017-10-30 20:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,197,307.25,0.04758119583129883,1.0,0.00022199999999993452,0.00022076899209998505,0.00022076899209998505,10057.979999999998,2.219999999999345,0.0,,0.0,20
198,2017-10-31 00:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,198,308.39,0.05099499225616455,1.0,0.0001139999999999418,0.00011334283822391953,0.00011334283822391953,10059.119999999997,1.139999999999418,0.0,,0.0,20
199,2017-10-31 04:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,199,307.63,0.09585332870483398,1.0,-7.600000000002182e-05,-7.555332872062551e-05,-7.555332872062551e-05,10058.359999999997,-0.7600000000002183,0.0,,0.0,20
200,2017-10-31 08:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,200,307.98,0.0886303186416626,1.0,3.500000000003638e-05,3.479692514489081e-05,3.479692514489081e-05,10058.709999999997,0.3500000000003638,0.0,,0.0,20
201,2017-10-31 12:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,201,305.43,0.0899953842163086,1.0,-0.0002549999999999272,-0.0002535116332014019,-0.0002535116332014019,10056.159999999998,-2.5499999999992724,0.0,,0.0,20
202,2017-10-31 16:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,202,305.2,0.08171772956848145,1.0,-2.2999999999956344e-05,-2.2871553356307328e-05,-2.2871553356307328e-05,10055.929999999998,-0.22999999999956344,0.0,,0.0,20
203,2017-10-31 20:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,203,304.9,0.08160817623138428,1.0,-3.000000000010914e-05,-2.9833143230023623e-05,-2.9833143230023623e-05,10055.629999999997,-0.3000000000010914,0.0,,0.0,20
204,2017-11-01 00:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,204,303.14,0.05177867412567139,1.0,-0.00017600000000002181,-0.00017502632853438508,-0.00017502632853438508,10053.869999999997,-1.7600000000002183,0.0,,0.0,20
205,2017-11-01 04:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,205,303.01,0.11347460746765137,1.0,-1.2999999999919965e-05,-1.2930344235523204e-05,-1.2930344235523204e-05,10053.739999999998,-0.12999999999919964,0.0,,0.0,20
206,2017-11-01 08:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,206,297.92,0.1315903663635254,1.0,-0.0005090000000000145,-0.0005062792552821285,-0.0005062792552821285,10048.649999999998,-5.0900000000001455,0.0,,0.0,20
207,2017-11-01 12:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,207,298.99,0.15033268928527832,1.0,0.0001069999999999709,0.00010648196523908278,0.00010648196523908278,10049.719999999998,1.069999999999709,0.0,,0.0,20
208,2017-11-01 16:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,208,297.01,0.14767110347747803,1.0,-0.00019799999999995635,-0.00019702041449906702,-0.00019702041449906702,10047.739999999998,-1.9799999999995634,0.0,,0.0,20
209,2017-11-01 20:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,209,287.01,0.1766195297241211,1.0,-0.001,-0.0009952486827883686,-0.0009952486827883686,10037.739999999998,-10.0,0.0,,0.0,20
210,2017-11-02 00:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,210,285.95,0.1308741569519043,1.0,-0.00010599999999994907,-0.00010560146008957105,-0.00010560146008957105,10036.679999999998,-1.0599999999994907,0.0,,0.0,20
211,2017-11-02 04:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,211,281.11,0.127142071723938,1.0,-0.00048400000000001453,-0.0004822311760462769,-0.0004822311760462769,10031.839999999998,-4.8400000000001455,0.0,,0.0,20
212,2017-11-02 08:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,212,287.5,0.10115063190460205,1.0,0.0006389999999999418,0.0006369718815291531,0.0006369718815291531,10038.229999999998,6.389999999999418,0.0,,0.0,20
